time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.38256e-06	4864.44
1	8.38256e-06	1.81881e-05	4864.44
2	1.81881e-05	2.9658e-05	1581
3	2.9658e-05	4.3075e-05	1532.3
4	4.3075e-05	5.87696e-05	1443.6
5	5.87696e-05	7.71283e-05	1327.07
6	7.71283e-05	9.86034e-05	1235.12
7	9.86034e-05	0.000123724	1214.84
8	0.000123724	0.000153109	1276.83
9	0.000153109	0.000187481	1396.53
10	0.000187481	0.000227689	1596.52
11	0.000227689	0.000274721	1859.68
12	0.000274721	0.000329738	2140.78
13	0.000329738	0.000394093	2394.39
14	0.000394093	0.000469373	2590.97
15	0.000469373	0.000557432	2710.85
16	0.000557432	0.000660439	2753.97
17	0.000660439	0.000780931	2731.15
18	0.000780931	0.000921876	2630.67
19	0.000921876	0.00108675	2415.17
20	0.00108675	0.0012796	2063.66
21	0.0012796	0.0015052	1646.92
22	0.0015052	0.00176909	1308.8
23	0.00176909	0.00207778	1128.75
24	0.00207778	0.00243886	1088.97
25	0.00243886	0.00286124	1137.31
26	0.00286124	0.00335532	1233.46
27	0.00335532	0.00393327	1453.75
28	0.00393327	0.00460932	1453.75
29	0.00460932	0.00540013	294.317
30	0.00540013	0.00632519	294.317
31	0.00632519	inf	294.317
