time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43474e-06	3522.14
1	5.43474e-06	1.1792e-05	3522.14
2	1.1792e-05	1.92284e-05	16027.4
3	1.92284e-05	2.79272e-05	16837.6
4	2.79272e-05	3.81026e-05	11251.4
5	3.81026e-05	5.00052e-05	6930.83
6	5.00052e-05	6.39284e-05	4206.47
7	6.39284e-05	8.02149e-05	2673.93
8	8.02149e-05	9.92661e-05	1894.04
9	9.92661e-05	0.000121551	1529.19
10	0.000121551	0.000147619	1392.27
11	0.000147619	0.000178112	1400.67
12	0.000178112	0.000213782	1532.39
13	0.000213782	0.000255506	1770.45
14	0.000255506	0.000304313	2052.92
15	0.000304313	0.000361405	2305.95
16	0.000361405	0.000428188	2503.43
17	0.000428188	0.000506307	2646.94
18	0.000506307	0.000597688	2727.02
19	0.000597688	0.00070458	2739.61
20	0.00070458	0.000829617	2686.12
21	0.000829617	0.000975879	2542.62
22	0.000975879	0.00114697	2265.98
23	0.00114697	0.0013471	1874.21
24	0.0013471	0.00158121	1486.19
25	0.00158121	0.00185505	1225.35
26	0.00185505	0.00217538	1136.48
27	0.00217538	0.00255009	1237.03
28	0.00255009	0.0029884	1237.03
29	0.0029884	0.00350111	1666.93
30	0.00350111	0.00410086	1666.93
31	0.00410086	inf	1666.93
