time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.27816e-06	5467.85
1	6.27816e-06	1.3622e-05	5467.85
2	1.3622e-05	2.22125e-05	9467.67
3	2.22125e-05	3.22613e-05	9486.64
4	3.22613e-05	4.40158e-05	6636.25
5	4.40158e-05	5.77656e-05	3860.81
6	5.77656e-05	7.38494e-05	2401.61
7	7.38494e-05	9.26635e-05	1815.28
8	9.26635e-05	0.000114671	1551.01
9	0.000114671	0.000140415	1439.68
10	0.000140415	0.000170529	1451.63
11	0.000170529	0.000205754	1577.31
12	0.000205754	0.000246959	1793.03
13	0.000246959	0.000295158	2054.83
14	0.000295158	0.000351539	2308.56
15	0.000351539	0.000417491	2513.9
16	0.000417491	0.000494639	2652.87
17	0.000494639	0.000584882	2727.28
18	0.000584882	0.000690443	2745.11
19	0.000690443	0.000813924	2695.62
20	0.000813924	0.000958366	2552.47
21	0.000958366	0.00112733	2279.69
22	0.00112733	0.00132497	1870.15
23	0.00132497	0.00155616	1437.11
24	0.00155616	0.0018266	1141.72
25	0.0018266	0.00214294	1049.32
26	0.00214294	0.00251298	1195.72
27	0.00251298	0.00294584	4288.64
28	0.00294584	0.00345217	4288.64
29	0.00345217	0.00404445	18.8821
30	0.00404445	0.00473728	18.8821
31	0.00473728	inf	18.8821
