time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62895e-06	4414.89
1	5.62895e-06	1.22134e-05	4414.89
2	1.22134e-05	1.99156e-05	11722.8
3	1.99156e-05	2.89252e-05	13250.5
4	2.89252e-05	3.94642e-05	10634.9
5	3.94642e-05	5.17922e-05	6487.51
6	5.17922e-05	6.62129e-05	3545.56
7	6.62129e-05	8.30815e-05	2205.12
8	8.30815e-05	0.000102814	1700.5
9	0.000102814	0.000125895	1530.29
10	0.000125895	0.000152895	1484.85
11	0.000152895	0.000184477	1516.41
12	0.000184477	0.000221421	1639.37
13	0.000221421	0.000264637	1850.41
14	0.000264637	0.000315188	2105.56
15	0.000315188	0.00037432	2340.95
16	0.00037432	0.000443489	2528.65
17	0.000443489	0.000524401	2666.02
18	0.000524401	0.000619047	2741.11
19	0.000619047	0.000729759	2754.09
20	0.000729759	0.000859264	2710.57
21	0.000859264	0.00101075	2562.29
22	0.00101075	0.00118796	2233.63
23	0.00118796	0.00139524	1768.51
24	0.00139524	0.00163771	1350.28
25	0.00163771	0.00192134	1112.16
26	0.00192134	0.00225312	1060.28
27	0.00225312	0.00264122	1233.95
28	0.00264122	0.00309519	1233.95
29	0.00309519	0.00362623	3018.83
30	0.00362623	0.00424741	3018.83
31	0.00424741	inf	3018.83
