time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.63678e-06	6404.52
1	7.63678e-06	1.65699e-05	6404.52
2	1.65699e-05	2.70194e-05	2609.32
3	2.70194e-05	3.92428e-05	3348.57
4	3.92428e-05	5.3541e-05	2516.68
5	5.3541e-05	7.02664e-05	1696.76
6	7.02664e-05	8.98309e-05	1488.43
7	8.98309e-05	0.000112716	1409.44
8	0.000112716	0.000139487	1359.34
9	0.000139487	0.000170801	1392.77
10	0.000170801	0.000207432	1528.87
11	0.000207432	0.00025028	1774.6
12	0.00025028	0.000300402	2093.07
13	0.000300402	0.000359032	2396.84
14	0.000359032	0.000427614	2611.22
15	0.000427614	0.000507839	2722.45
16	0.000507839	0.000601681	2756.25
17	0.000601681	0.000711453	2734.2
18	0.000711453	0.000839859	2658.61
19	0.000839859	0.000990062	2502.06
20	0.000990062	0.00116576	2219.85
21	0.00116576	0.00137129	1827.82
22	0.00137129	0.0016117	1433.27
23	0.0016117	0.00189292	1159.99
24	0.00189292	0.00222188	1050.11
25	0.00222188	0.00260668	1071.66
26	0.00260668	0.0030568	1196.56
27	0.0030568	0.00358333	2726.93
28	0.00358333	0.00419924	2726.93
29	0.00419924	0.0049197	9.11841
30	0.0049197	0.00576245	9.11841
31	0.00576245	inf	9.11841
