time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43484e-06	3559.51
1	5.43484e-06	1.17922e-05	3559.51
2	1.17922e-05	1.92288e-05	15831.5
3	1.92288e-05	2.79278e-05	16779
4	2.79278e-05	3.81033e-05	11404.1
5	3.81033e-05	5.00062e-05	6951.03
6	5.00062e-05	6.39296e-05	4186.74
7	6.39296e-05	8.02165e-05	2656.29
8	8.02165e-05	9.92681e-05	1882.69
9	9.92681e-05	0.000121554	1523.78
10	0.000121554	0.000147622	1390.84
11	0.000147622	0.000178116	1401.53
12	0.000178116	0.000213786	1533.17
13	0.000213786	0.000255511	1769.88
14	0.000255511	0.000304319	2050.23
15	0.000304319	0.000361412	2299.36
16	0.000361412	0.000428196	2490.03
17	0.000428196	0.000506317	2625.43
18	0.000506317	0.000597699	2699.81
19	0.000597699	0.000704594	2710.24
20	0.000704594	0.000829633	2656.08
21	0.000829633	0.000975898	2513.54
22	0.000975898	0.00114699	2244.54
23	0.00114699	0.00134713	1865.3
24	0.00134713	0.00158124	1490.35
25	0.00158124	0.00185509	1245.12
26	0.00185509	0.00217542	1188.28
27	0.00217542	0.00255014	1430.74
28	0.00255014	0.00298846	1430.74
29	0.00298846	0.00350118	1168.63
30	0.00350118	0.00410094	1168.63
31	0.00410094	inf	1168.63
