time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43477e-06	3528.53
1	5.43477e-06	1.17921e-05	3528.53
2	1.17921e-05	1.92286e-05	16032.1
3	1.92286e-05	2.79274e-05	17068
4	2.79274e-05	3.81028e-05	11312.6
5	3.81028e-05	5.00055e-05	6923.9
6	5.00055e-05	6.39287e-05	4194.96
7	6.39287e-05	8.02154e-05	2671.85
8	8.02154e-05	9.92667e-05	1892.4
9	9.92667e-05	0.000121552	1527.58
10	0.000121552	0.00014762	1393.39
11	0.00014762	0.000178114	1405.08
12	0.000178114	0.000213783	1537.05
13	0.000213783	0.000255507	1772.38
14	0.000255507	0.000304315	2052.27
15	0.000304315	0.000361407	2306
16	0.000361407	0.00042819	2506.9
17	0.00042819	0.00050631	2651.97
18	0.00050631	0.000597691	2730.77
19	0.000597691	0.000704584	2743.68
20	0.000704584	0.000829622	2694.22
21	0.000829622	0.000975885	2552.88
22	0.000975885	0.00114698	2275.11
23	0.00114698	0.00134711	1885.02
24	0.00134711	0.00158122	1494.11
25	0.00158122	0.00185506	1214.79
26	0.00185506	0.00217539	1097.84
27	0.00217539	0.0025501	1174.56
28	0.0025501	0.00298842	1174.56
29	0.00298842	0.00350114	2377.29
30	0.00350114	0.00410089	2377.29
31	0.00410089	inf	2377.29
