time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.75931e-06	7058.14
1	7.75931e-06	1.68358e-05	7058.14
2	1.68358e-05	2.74529e-05	2233.31
3	2.74529e-05	3.98724e-05	2047.73
4	3.98724e-05	5.44e-05	1768.19
5	5.44e-05	7.13937e-05	1437.18
6	7.13937e-05	9.12721e-05	1317.8
7	9.12721e-05	0.000114525	1364.5
8	0.000114525	0.000141725	1460.84
9	0.000141725	0.000173542	1539.31
10	0.000173542	0.00021076	1667.94
11	0.00021076	0.000254296	1874.71
12	0.000254296	0.000305222	2132.66
13	0.000305222	0.000364792	2395.95
14	0.000364792	0.000434475	2613.64
15	0.000434475	0.000515986	2754.92
16	0.000515986	0.000611334	2809.88
17	0.000611334	0.000722867	2782.43
18	0.000722867	0.000853334	2685.65
19	0.000853334	0.00100595	2499.85
20	0.00100595	0.00118446	2186.12
21	0.00118446	0.00139329	1781.84
22	0.00139329	0.00163756	1403.78
23	0.00163756	0.00192329	1144
24	0.00192329	0.00225753	1029.13
25	0.00225753	0.0026485	1050.58
26	0.0026485	0.00310585	1237.08
27	0.00310585	0.00364082	3852.01
28	0.00364082	0.00426661	3852.01
29	0.00426661	0.00499863	19.8974
30	0.00499863	0.0058549	19.8974
31	0.0058549	inf	19.8974
