time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.74472e-06	5480.36
1	7.74472e-06	1.68041e-05	5480.36
2	1.68041e-05	2.74013e-05	3568.75
3	2.74013e-05	3.97974e-05	3944.34
4	3.97974e-05	5.42978e-05	2659.36
5	5.42978e-05	7.12595e-05	1826.12
6	7.12595e-05	9.11006e-05	1485.91
7	9.11006e-05	0.00011431	1386.15
8	0.00011431	0.000141458	1343.52
9	0.000141458	0.000173216	1394.75
10	0.000173216	0.000210364	1557.73
11	0.000210364	0.000253818	1802.82
12	0.000253818	0.000304648	2087.75
13	0.000304648	0.000364107	2366.73
14	0.000364107	0.000433658	2590.71
15	0.000433658	0.000515017	2722.61
16	0.000515017	0.000610185	2753.34
17	0.000610185	0.000721509	2708.64
18	0.000721509	0.00085173	2617.2
19	0.00085173	0.00100406	2462.45
20	0.00100406	0.00118224	2197.12
21	0.00118224	0.00139067	1829.13
22	0.00139067	0.00163448	1461.31
23	0.00163448	0.00191968	1201.74
24	0.00191968	0.00225329	1092.68
25	0.00225329	0.00264353	1129.84
26	0.00264353	0.00310001	1266.79
27	0.00310001	0.00363398	1410.61
28	0.00363398	0.00425859	1410.61
29	0.00425859	0.00498923	1547.65
30	0.00498923	0.0058439	1547.65
31	0.0058439	inf	1547.65
