time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68489e-06	8811.33
1	4.68489e-06	1.0165e-05	8811.33
2	1.0165e-05	1.65755e-05	16079.5
3	1.65755e-05	2.4074e-05	21259.8
4	2.4074e-05	3.28455e-05	17037.9
5	3.28455e-05	4.31059e-05	10402.3
6	4.31059e-05	5.5108e-05	5680.38
7	5.5108e-05	6.91475e-05	3222.36
8	6.91475e-05	8.55702e-05	2156.29
9	8.55702e-05	0.000104781	1677.63
10	0.000104781	0.000127252	1445.91
11	0.000127252	0.000153538	1372.49
12	0.000153538	0.000184286	1424.8
13	0.000184286	0.000220253	1571.11
14	0.000220253	0.000262326	1786.25
15	0.000262326	0.000311541	2029.38
16	0.000311541	0.00036911	2250.69
17	0.00036911	0.000436451	2427.61
18	0.000436451	0.000515224	2562.88
19	0.000515224	0.000607368	2660.14
20	0.000607368	0.000715153	2709.58
21	0.000715153	0.000841235	2682.78
22	0.000841235	0.00098872	2544.59
23	0.00098872	0.00116124	2267.92
24	0.00116124	0.00136305	1872.94
25	0.00136305	0.00159911	1475.9
26	0.00159911	0.00187524	1207.24
27	0.00187524	0.00219825	1084.45
28	0.00219825	0.00257608	1084.45
29	0.00257608	0.00301806	1782.18
30	0.00301806	0.00353506	1782.18
31	0.00353506	inf	1782.18
