time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62891e-06	4410.02
1	5.62891e-06	1.22133e-05	4410.02
2	1.22133e-05	1.99155e-05	11695.8
3	1.99155e-05	2.8925e-05	13229.4
4	2.8925e-05	3.9464e-05	10585.3
5	3.9464e-05	5.17919e-05	6490.17
6	5.17919e-05	6.62125e-05	3554.55
7	6.62125e-05	8.30809e-05	2206.06
8	8.30809e-05	0.000102813	1700.61
9	0.000102813	0.000125894	1530.52
10	0.000125894	0.000152894	1480.93
11	0.000152894	0.000184476	1509.26
12	0.000184476	0.00022142	1630.97
13	0.00022142	0.000264635	1841.91
14	0.000264635	0.000315186	2097.24
15	0.000315186	0.000374317	2332.14
16	0.000374317	0.000443487	2519.33
17	0.000443487	0.000524397	2658.16
18	0.000524397	0.000619043	2740.5
19	0.000619043	0.000729754	2761.55
20	0.000729754	0.000859258	2711.19
21	0.000859258	0.00101075	2537.36
22	0.00101075	0.00118795	2191.22
23	0.00118795	0.00139523	1740.68
24	0.00139523	0.0016377	1349.07
25	0.0016377	0.00192133	1128.27
26	0.00192133	0.00225311	1076.85
27	0.00225311	0.0026412	1203.77
28	0.0026412	0.00309517	1203.77
29	0.00309517	0.00362621	2220.23
30	0.00362621	0.00424738	2220.23
31	0.00424738	inf	2220.23
