time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.76354e-06	5059
1	7.76354e-06	1.68449e-05	5059
2	1.68449e-05	2.74679e-05	3229.93
3	2.74679e-05	3.98941e-05	3626.41
4	3.98941e-05	5.44297e-05	2786.01
5	5.44297e-05	7.14327e-05	1974.59
6	7.14327e-05	9.13219e-05	1520.87
7	9.13219e-05	0.000114587	1348.54
8	0.000114587	0.000141802	1331.88
9	0.000141802	0.000173636	1405.92
10	0.000173636	0.000210875	1569.8
11	0.000210875	0.000254434	1815.7
12	0.000254434	0.000305388	2103.66
13	0.000305388	0.000364991	2378.19
14	0.000364991	0.000434712	2599.24
15	0.000434712	0.000516268	2741.65
16	0.000516268	0.000611668	2791.34
17	0.000611668	0.000723262	2756.3
18	0.000723262	0.000853799	2657.97
19	0.000853799	0.0010065	2476.86
20	0.0010065	0.00118511	2170.31
21	0.00118511	0.00139405	1775.62
22	0.00139405	0.00163845	1419.4
23	0.00163845	0.00192434	1203.75
24	0.00192434	0.00225876	1146.27
25	0.00225876	0.00264995	1214.19
26	0.00264995	0.00310754	1324.09
27	0.00310754	0.00364281	1397.08
28	0.00364281	0.00426894	1397.08
29	0.00426894	0.00500136	659.02
30	0.00500136	0.0058581	659.02
31	0.0058581	inf	659.02
