time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.76272e-06	5027.53
1	7.76272e-06	1.68432e-05	5027.53
2	1.68432e-05	2.7465e-05	3225.92
3	2.7465e-05	3.98899e-05	3626.82
4	3.98899e-05	5.4424e-05	2785.34
5	5.4424e-05	7.14251e-05	1975.2
6	7.14251e-05	9.13123e-05	1520.81
7	9.13123e-05	0.000114575	1346.29
8	0.000114575	0.000141787	1329.2
9	0.000141787	0.000173618	1403.88
10	0.000173618	0.000210853	1570.61
11	0.000210853	0.000254408	1820.83
12	0.000254408	0.000305356	2109.76
13	0.000305356	0.000364953	2381.79
14	0.000364953	0.000434666	2599.53
15	0.000434666	0.000516214	2738.01
16	0.000516214	0.000611603	2783.34
17	0.000611603	0.000723186	2747.27
18	0.000723186	0.000853709	2651.04
19	0.000853709	0.00100639	2471.42
20	0.00100639	0.00118499	2168.58
21	0.00118499	0.0013939	1780.72
22	0.0013939	0.00163828	1427.45
23	0.00163828	0.00192414	1209.56
24	0.00192414	0.00225852	1149.34
25	0.00225852	0.00264967	1215.3
26	0.00264967	0.00310721	1326.33
27	0.00310721	0.00364243	1351.1
28	0.00364243	0.00426849	1351.1
29	0.00426849	0.00500083	702.285
30	0.00500083	0.00585748	702.285
31	0.00585748	inf	702.285
