time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.5428e-06	6258.73
1	2.5428e-06	5.64844e-06	6258.73
2	5.64844e-06	9.44152e-06	2094.19
3	9.44152e-06	1.40742e-05	1755.89
4	1.40742e-05	1.97323e-05	2511.01
5	1.97323e-05	2.66428e-05	3974.11
6	2.66428e-05	3.5083e-05	4754.71
7	3.5083e-05	4.53914e-05	4054.36
8	4.53914e-05	5.79815e-05	2850.72
9	5.79815e-05	7.33585e-05	1992.46
10	7.33585e-05	9.21391e-05	1594.97
11	9.21391e-05	0.000115077	1443.69
12	0.000115077	0.000143092	1395.98
13	0.000143092	0.000177308	1436
14	0.000177308	0.000219097	1593.35
15	0.000219097	0.000270137	1853.81
16	0.000270137	0.000332475	2163.79
17	0.000332475	0.000408611	2454.25
18	0.000408611	0.000501599	2659.04
19	0.000501599	0.00061517	2737.79
20	0.00061517	0.00075388	2701.8
21	0.00075388	0.000923294	2580.12
22	0.000923294	0.00113021	2329.29
23	0.00113021	0.00138292	1889.04
24	0.00138292	0.00169157	1415.87
25	0.00169157	0.00206854	1154.08
26	0.00206854	0.00252895	1158.15
27	0.00252895	0.00309128	1401.05
28	0.00309128	0.00377807	1401.05
29	0.00377807	0.00461689	1302.89
30	0.00461689	0.00564138	1302.89
31	0.00564138	inf	1302.89
